160A_XXXX	2237_X	2245_XYYYY	2547_X	2690_XX	2703_XX	3107_XYY	3429_XXY	3430_XXY	3442_XXY	4032_X	525_XYYYY	5297_XY	5566_XY	5755_XY	6029_XX	6312_X	6382B_XXY	706_XXXXY	7086A_XXY	7089B_XXY	711_XXXXY	7178A_X	7179A_X	7181A_X	7184B_X	7194A_XXY	7196B_XXY	7199A_X	7204A_XXXY	7205B_XX	7208A_X	7222A_XXXY	7224A_XXXY	7225A_XX	7229B_XY	7240A_XX	7241A_XY	7242B_XXXXY	7243A_XXXXY	7245B_XY	7246B_XX	7247B_XX	7249B_XX	7251A_XXXXY	7252A_XX	7253A_XX	7271A_XX	7272A_XX	7273A_XX	7275A_XX	7276B_XY	7279A_XXXXY	7281A_X	7282A_X	7283A_XXY	7285A_X	7286A_X	7294A_XXY	7295A_XY	7304B_XXYY	7307A_XXY	7313A_XXXY	7321A_XXXXY	7324A_XXXXY	7326B_XXXXY	7329A_XXXXY	7332A_XXXXY	7346A_XXXXY	7356A_XY	7357A_XY	7359A_XY	7360A_XX	7361A_XX	7362A_XX	7365A_XY	7366A_XY	7368A_XX	7371A_XY	7373A_X	7374A_XY	7375A_XY	7376A_X	7377A_XX	7382A_XX	7387A_X	7388A_XY	7389A_XX	7395B_XYY	7417B_XXX	7425A_XXX	7450A_XXX	7459B_XYY	7467A_XXX	7468A_XXX	7469A_XXX	7470A_XXX	7471A_XYY	7472A_XYY	7473A_XYY	7474A_XYY	7475A_XYY	7476A_XYY	7477A_XYY	7478A_XXYY	7479A_XXYY
SSR4	4011.12741791975	7693.85959240869	9053.10755062376	6841.1458960063	10758.0897029631	9286.93500033908	8532.17872400746	9478.48927870718	7283.69159532378	10684.7767669785	5730.93166767774	9260.2006529336	7117.12402949147	10184.8323031507	8858.42079269515	8614.82876902926	4961.11249057156	4525.43427031131	6974.63551972982	9127.9235976893	6852.79131888849	10518.6806848897	5822.4492168326	5235.80346901693	12141.3548500849	6241.3358289334	8326.77611200457	5889.10758256095	14039.4401490761	8598.54088476465	7617.62573566136	6704.73062273871	6693.75908694148	8573.77233387768	5774.75401373274	5532.03888162918	11018.67947152	4288.99867947675	6982.52533176437	5905.12247275938	9399.51932072673	7320.54776603306	5161.91095328585	4933.18542722813	4652.97689860282	6811.98233880533	8895.94992104564	4259.86013653045	3940.49787201991	16974.1818023235	4066.7982321117	3916.47687204854	9765.38501147281	4815.36187892231	6018.06222444044	4849.03054764917	7138.70816794019	6260.21533895829	6132.89229880968	4387.33164349423	4713.91585185442	4429.52777232316	5033.97203758502	4602.33687601338	9132.59348684686	6780.28212291126	6179.88744851147	10016.7928357785	5345.4151422102	3863.15291404043	6050.4549300682	4798.3185316408	4848.19227539576	7703.44683535729	5217.4093379902	6135.18471369225	8647.11048105757	4871.45743879092	7574.97833857184	5275.45208145086	5961.65412703709	6456.88993202452	3874.84474680236	4649.45047191753	7239.57190375281	5293.65847064951	6709.92314833183	9522.95368588674	5688.59569249427	5901.55124947336	5118.23577596761	8261.74891695466	5541.04761131181	5405.53250617711	6824.85538292541	4719.26072882665	7830.20175667413	7924.9670665913	5130.74928870887	4381.01497974141	9584.41053998272	6348.43614396784	7153.69885228352	4945.27287377592	9183.76462061742	4534.59343265717
STAG2	13734.9384139183	11826.6902359449	8845.22858606139	10345.7048205707	9636.58949820433	10285.900424804	9570.35219902774	12266.3389716824	6671.77633486873	9393.04410922158	9559.93498305051	6209.88058232997	9280.2709578148	8489.99440034987	7436.475659172	9222.93883518221	17868.9062211381	14348.1710688264	7904.39825330898	14456.8653316457	13421.9548303423	7281.20852785587	10545.4359127822	13167.1141355331	9986.67554059038	11258.6796104556	11430.7069225631	12219.3080861049	6621.9314747268	12683.7891062608	16065.5491693168	11814.2684843363	14067.2997932693	13561.1292277376	11603.3736426382	13976.1158629785	12119.6724960873	12009.478612043	10301.5990626432	11300.0184395354	10603.2951239107	10920.1284615906	9701.10419483051	10149.6146765965	13351.2932510854	10041.778977124	9562.50593665671	14768.2608528375	15184.8762307708	8158.30442160675	12778.3445127467	15906.0596937024	14962.7091157211	15051.3173901946	12777.7504464634	15347.4688792088	12793.4932858241	14816.4517751349	12211.2251185758	14467.7532347466	15807.2460344489	15088.6830809253	20529.1613200447	14686.5610300592	12954.2696835432	12889.714131298	12369.6203835184	17751.5425254394	13353.8571573835	17013.804730632	15642.463619653	15257.0509276718	15719.0460741158	17501.9987976875	21455.3908380883	20257.0680287785	8893.27133884031	17708.4654291278	19528.8259149071	16878.0913619997	17855.3987545585	18270.5814995705	15858.7418394603	14234.577889104	17168.048356847	13582.9395503688	15955.1733639649	16354.1074012871	14109.4549851998	12458.1795447949	17478.7079453681	15357.0755083585	15437.005237256	15225.7517774583	15603.9119256713	16734.5467269591	16540.9328430683	13347.585609899	16573.5973624231	16684.4836214953	10705.0968832135	14781.8273026907	13035.4224708737	17148.2450468464	11859.3775308698	14967.6628494324
STK26	10789.1991714226	7915.97377834251	6610.82948766979	7233.35718966423	6750.32965600201	6692.31443013748	7072.67295233974	6499.68987994979	4908.41118140962	5056.71241859444	5984.01906208653	4900.24683800806	7100.93300588384	6661.50452673209	5209.71536121729	5955.39462991549	5417.17339928393	11448.794035841	6706.57554335493	8080.67790915559	8465.0699937902	5322.09491603594	8832.0845593739	11560.441068292	6679.9682094307	6341.78558381711	6562.15257758662	9023.65058214026	6428.74694536004	5903.08815160321	7535.67990249264	9930.62684711545	5208.55281941987	7099.73231052877	7705.52358213833	7667.75284917479	6928.88810708622	8245.93851208383	8081.16028655991	6922.70999895552	7411.90294277411	6763.94735292002	8340.75013072422	8880.81570628499	8570.38533976708	7341.32280289895	6555.18273445558	10389.623070031	9678.24144124502	5625.36631804118	7815.07616989392	9803.75366173415	6768.53690514642	11886.5873627586	8670.18172160255	7029.7666524815	5826.65888184966	9136.52441060552	6010.59648047556	12116.4555775608	10421.3051066726	7620.79239061119	10844.7967229768	9188.99318265271	8467.54217480381	8504.12635989422	7556.72027576483	8709.73070766134	8346.11209299093	11875.1039350742	8873.47291420754	7695.18582730748	8970.53271930683	10981.2116707958	11261.9978808988	11811.7573314863	5986.16679156037	8636.33240863048	8252.26383523808	9243.46840596399	8298.63159918275	9808.24070954742	8694.55465696583	8908.41577856205	9609.73799844911	10187.1146859345	7779.67435639006	7826.84541688594	9194.16657046335	8254.71395515591	9418.41439456052	7355.66355465167	8785.73497752431	9608.9218136785	8713.25804611235	7742.9674497071	8165.5829162312	7890.71633589784	10188.2831764622	8884.4412521129	7014.87870334307	8902.47959916313	8125.72327737672	7770.21647543177	7411.42540382851	8500.33634861154
STS	9868.78170984693	2819.55647325347	1926.56727616929	2178.81322149296	2762.97970613377	3851.2338755477	1410.34568508531	4946.97306256723	2728.14349404536	4030.08445013249	1768.37529035235	1058.239610307	3508.23962183562	1331.79080005762	1615.09738163234	3010.55747039916	3064.85459410122	3900.63977859613	6009.16518848767	6676.65530382075	5425.64778195351	3758.00008187202	1847.51693218944	1724.04141003773	5763.73378884108	2714.87666977123	4550.28269310433	7990.05806779991	2740.20547402948	6701.52866554601	6157.64852930606	3189.58001113054	6784.90894938269	10947.0246270541	3057.60828492501	3314.70039485742	6466.91867742739	1988.58128806137	6819.67574179517	7698.52613950739	4474.79576409376	6684.55823934216	4648.07901324645	2738.69365269617	15090.5913046876	4955.30745691703	3921.19926347158	8596.01617246649	3571.58994286026	8033.40127599452	3946.50401030771	3436.26217484371	12307.5951924963	5682.05994026251	4199.26179034108	5654.92448242604	3453.45943989933	3047.16764337835	2581.36271112012	2487.57865375292	3249.32204274182	3970.15986269441	9274.52714369757	10342.9447671026	12359.6104857374	10231.7914714413	7545.435548193	15424.140273055	10050.3744765009	6043.52076156282	3523.08109450154	2346.16228614898	6085.96978355349	8978.83652123821	5442.72625027202	2190.6420739423	1645.50995891667	3722.98163226906	2192.80201111756	2988.55192769171	1905.31073904702	3397.14745429874	3021.85745317962	3544.710893469	3070.63720399583	1898.19796598821	922.11708048562	3855.61757488981	4384.8153783092	8654.19084805448	3085.9299831027	4588.79162353282	2578.07711553028	4513.20293887379	12665.446618557	10171.6757832196	7876.41248464775	2125.9170518724	2662.5692150514	2788.87244674301	1660.62410825112	2374.05671434715	2196.032071989	2163.48400946652	4496.47968838517	3334.38271451475
SUV39H1	1424.66260431448	816.040450772637	1294.78203623709	1524.07425808989	1566.27533196442	1257.78980177486	1236.33431821046	978.484070381186	1751.60505783058	1608.77142171626	1623.51180119587	1353.52309994701	1685.20546559187	1506.3241320721	1806.78946046642	1391.04105134304	1258.7367980572	1215.89133046624	1292.3874103989	1526.85215850142	1271.81997589751	1596.35341569515	1599.99928720394	1177.51974873659	1848.00392580133	1571.25380785555	1613.16673515229	1908.322589941	1832.87655100903	1393.00065270735	1231.04456488435	1366.60712760923	1600.7597912781	1752.16651631046	1685.17827472124	1274.43560662441	1916.18544635237	1563.60696698475	2188.98683045135	2106.92323407464	1458.25564372243	1985.4325423333	1843.10739391634	1582.87440894157	1443.95866198766	1862.95228877674	1800.48425424769	1323.18376002486	1446.08721927426	1959.20517727058	1427.52553115446	1641.88324814212	1323.05642075182	1057.40283829372	2246.01152976857	1391.07067617268	988.449889652122	1275.29406299401	1484.9285831822	1316.86992415707	1458.59661465961	1216.22572898341	1491.89935966918	1291.75701367988	1652.6223348525	1398.65899014566	1897.48555046349	1355.1881671078	2042.5004762352	2003.86740772227	1990.2646147937	1428.84842110342	2184.14879829253	1490.82042908664	1530.5891326462	1587.0446146562	1560.16232843456	1422.48120602125	1129.48543454028	1416.62288826839	1675.74463043921	1157.1193069355	1364.15931801528	2182.32373484684	1526.21038151039	1277.61079874845	1208.92742020791	1526.74394421159	1478.70104880762	1826.71880909547	1333.16859813348	1432.23327758987	1791.43202135744	1553.22780670379	1593.69977567796	1499.93130615777	1715.81018196381	1615.22623236998	1379.78314873176	1508.5175511485	1816.80640405282	1353.66395362852	1687.93058174688	1598.16780463347	1859.15876821132	1445.18859280341
SYAP1	7168.43214169061	4215.59741297652	3877.99651405287	3792.8189780338	3645.99924489924	4592.63743439915	2873.40668180426	4206.17035349356	3441.48230793183	3366.88189324539	3102.5292231318	3608.11824155698	2938.81350542384	3254.133199586	2899.77555601203	3675.22422158686	2789.69683991625	3954.60882831325	5612.44696345487	4143.87968937648	3911.21442481739	4596.6434836869	3165.2571207307	2737.09408014493	4008.39270948521	3250.5408749209	4356.01908680336	4296.43431755616	5410.23393149301	4515.58119255756	4037.88559784614	3541.60909169496	4175.62870833558	4159.94808809146	3558.08116447646	3174.57990262619	4128.62268812264	2644.32670108459	4188.05899179651	4046.98509772276	3625.77028651951	4187.56269228567	4047.45500607793	3566.79274779085	3998.79224470703	4083.0087155858	4159.02472156794	4035.32599871443	3260.19184820673	3705.65633280019	3421.70261274718	5219.08107335887	5062.9597911822	2947.14046036291	3533.71989747147	4304.31818811525	4436.20413096247	3217.25545906083	4122.20778693797	4811.92425438475	4929.31214497936	4674.11057395396	7272.46396924901	7394.5277283048	5134.16345980067	4733.51665875362	4176.26376310767	5876.56892993826	5821.94294703658	4960.61211055916	4867.11328389661	5234.98561470442	6036.93923003674	6061.95380981628	6915.70516297731	5678.95569168319	4591.1370633425	4444.06958082842	5176.32302591116	4443.15325844766	5189.34930355991	4069.35216001166	5550.19677184092	5660.31772415435	4422.82981945573	3457.9261244757	3414.69320867024	4933.11331170754	5780.46402597408	5168.80880712334	3716.1920038506	5838.61180386307	4962.40639853907	4099.51962877772	7746.44922759073	5515.5254644346	5045.37355138273	4018.38789754523	3452.53591728646	4990.51729417862	4282.8414705587	2592.64618159413	3849.01815975275	3751.76165528978	4436.07895627112	3916.60578208785
TAB3	3225.40878209487	3930.85685574285	2420.56788261377	3301.5659728797	2756.69055031546	2843.89278175463	1984.28264894402	3624.46123536289	1674.00431368135	2451.2684828151	2446.75860638887	1777.58240104133	2249.14350514109	2737.24274759283	2333.81010360132	2828.74140616497	3060.88505611204	3735.3053642945	2326.66649840812	3173.61795697143	4039.7388163399	1882.55211669651	3274.74980082541	3651.16033759663	3250.05706702417	3175.56327940105	3624.05883035085	3337.7438501818	2759.11325024699	3730.63747677053	3773.19744511575	3044.6764471886	3022.09516615698	3727.45930566953	3738.43439561233	3683.594730596	3550.12001833457	2908.21181447867	3611.25303423202	3818.76000494369	3473.08054033185	3920.81625534564	3055.48501455656	3570.38281796355	3704.11651464881	3358.26339099754	2764.05236777124	3665.56933074128	3432.82735267634	1934.31011162816	3309.23323454595	2904.16738917409	3301.22097526234	3932.76128147547	2758.3116383517	3663.16747558257	3701.34932203922	3938.84951107659	3135.60084283889	4717.21694141898	3836.12982472055	3741.62398878004	3461.27160097251	4442.1893516788	3658.65417295393	3596.06062988116	3239.79216308104	4053.68335794706	3153.14768917158	3462.89597961196	3908.70145705282	3894.08165932503	3251.60513722767	4577.07333126308	5293.90551372288	5195.36355147742	2404.02387010347	3520.66705476131	4050.01378637873	3532.330129909	3645.39939261238	3856.56854266981	3974.99270037362	2930.78757449666	3362.8876072736	3563.70006518555	3447.66475579545	3387.26661376845	4393.64288647169	3624.47775250064	3016.33540595661	3290.29175207664	2696.13593478589	3149.56215186482	3257.2810013428	3859.74189773584	4057.45218390027	2777.55906372547	3437.93539973341	3417.56748972171	2409.11114003534	3025.29702271308	2593.86516008163	3163.15842372957	2643.43823422801	3417.72097678281
TAF1	3950.71994489989	3750.31526653082	3845.94673109422	3636.76074704609	4033.50112653271	3438.18974408406	3283.75814324974	4097.36088155431	3264.20033308158	3471.33565290825	3297.92412714377	3015.65456067989	3272.90909237367	3709.99360504351	3885.04335319533	4271.89362897839	3411.45570507699	3598.21957214636	3308.01760425023	3827.65879283627	3636.30423245852	2920.11556253805	3437.07236861286	3883.33584992965	3056.95446369311	3272.56425827472	3412.87045468837	3550.63922360031	1914.60878937727	3067.83758211987	3825.52753388221	3559.03340908372	4732.57020756714	3877.8624547436	4085.91592168423	3512.90005453074	3149.38277191817	3846.65870076834	3512.01224656087	3753.01769270381	3387.53060504834	3076.23426087846	3252.86620580718	3583.5406185177	5130.48892132553	3025.2107963284	2963.2161942134	4110.66274929538	3627.34160202192	2505.44229574154	4562.99365048057	4590.18472859823	4292.47376644502	4589.31648696091	3778.54687844779	3936.77729363515	4204.82816975838	3976.7700008164	3609.35455116546	4344.68153655561	4152.84399061578	4384.45786189805	5586.29966597101	4082.76894634375	3302.95730476141	4204.33586472178	3846.68569720803	4514.93912633039	3928.68390235452	4081.86156993727	3535.65578986731	3989.56313013543	4163.32418125993	4012.98143814862	4554.93251188126	3893.10842996102	2479.98840272416	3906.69240732834	4006.70964786612	3838.88865024239	4515.8136425739	4330.34221818386	4416.14782384956	4701.44072245922	4323.38413619876	3984.32830521796	4652.43176952355	4349.86481022733	4076.34260776801	3298.9104225414	5338.44236854302	3559.17913321737	4175.68012115998	4337.75958874726	3919.9871820644	5413.46142615714	4437.36939726113	3123.88935170729	4779.61277018279	4738.27056228989	3263.24371402736	4706.16438800958	2569.65998483435	4296.56291622736	3318.80051744587	4583.7415324406
TAF9B	1982.72772273619	1520.86376047448	861.24975056509	1678.63032957361	1516.58376669105	1064.30233089997	893.958660213383	988.197510806968	685.034988292224	1092.82894929243	1677.23772126499	916.374289400933	1179.65797466159	972.635967268473	791.130547423443	1156.84620146439	1019.58851299493	1963.64570512803	722.69710143523	1561.50988496933	1596.35327783012	1049.14166912443	1486.11943110641	1442.0896103033	1851.91072167802	2178.63715965874	1605.73618230212	1835.71412571995	2277.74750947637	1942.26738764391	1888.29087924818	1749.00391294763	2421.15243132847	1693.64238854554	1471.66009362385	1758.8462067658	1850.52641278346	1844.12352485452	1396.07752696702	1526.23550345129	1377.71606611767	1424.48970558114	1833.67954562047	1877.12509997148	1692.98932883007	2143.33058261811	1818.92445702275	1245.02872965932	1605.81591148169	907.25990666089	1445.40345954648	2421.44870223744	1717.23665043132	1828.28362717886	2033.8798433688	1769.5320118877	2585.86199630097	1198.20038333399	1835.91399122652	2679.96723702172	1788.89889928666	1847.56812479651	2334.85347046285	1616.01919234612	1891.00039009088	1746.13079890199	1098.14535780134	1887.79170550406	1858.98109440682	2469.28832026554	1805.92652344763	1452.36787111775	1592.92138139271	1762.22577379076	1775.04803380214	1646.58114579439	1132.35115377677	1568.22395801835	789.599323347729	1558.50646306473	1134.32771435955	1412.38510611258	1813.25666959744	1753.60850766619	919.481005291356	1737.83617496736	1269.39545551443	1025.01214032472	1681.23353162999	1648.0827070555	1658.93211274835	1778.02621103236	1086.87536168702	1140.51095559231	1351.48037846569	1253.94731887935	1833.70593836683	1491.40907772736	1349.75981233172	1311.87209376268	1352.3658197446	1438.32686878438	1590.98115245876	1259.30079552102	1510.23231040014	1797.74984715014
TAZ	1040.21138876436	1268.31755880063	1665.11435492188	1972.50131413072	1576.94579511723	1565.61885816745	1293.4318599377	1356.72944964299	1785.81368121212	1467.69141571881	1429.70499073632	1793.12272019107	1386.86515599705	1356.07473488898	1979.85874886095	1241.7358888383	1512.68400992139	977.815792336106	2008.26484617993	1241.88531838464	1021.29925666125	2138.81174849773	1568.47210555686	1343.66231529647	1154.79043019548	1202.14957185267	1197.78229546292	1005.91668306036	1650.26541791014	1136.17529160637	1062.07765189895	863.069182387699	974.847198560304	1096.45761555964	984.106253741181	1314.67923620826	1033.00618352426	1117.91990674767	1226.42646454856	1413.96943210275	1272.06240290874	1414.55942081432	1185.98466154164	1154.76241037924	1180.03262559039	1050.06211888316	1212.22334979716	1095.719463925	908.662380140084	1546.03223816383	1011.45954160519	799.564376395411	941.989736845268	988.332996836569	1131.11446818058	915.939001800545	1065.63840403784	1134.53008330625	998.922039135214	820.252247826115	957.440873297796	884.262868748339	972.812049869238	881.919037959097	992.965692048426	897.028379992198	1267.61812714792	903.588382468172	913.92937439874	720.28538049401	920.016821804576	1058.37232464121	873.683832548519	849.442378655883	1133.82105164882	937.938674739985	1266.38892088972	980.04467164334	1214.3093243765	1171.21837303858	1157.38645366827	929.76089899002	941.809612817537	854.930840931016	1198.37959980941	1029.58948199987	1060.21041796677	1238.97900156025	877.362045689865	1006.35734430953	826.965876871463	862.820551833082	729.347150102764	1045.69113055131	976.833019831502	926.877842942904	795.021109451527	1126.56535854339	920.18032334027	861.845818753402	1126.73742245674	988.913191539559	890.512456951966	776.200131967718	1051.04337708698	958.175493577105
