Gene	Num_samples_lcl	AR_lcl	AR_adj_lcl	AR_pval_lcl	AR_pval_adj_lcl	sig_AR_lcl	deltaEx_LCL	deltaEx_95_CI_lo_LCL	deltaEx_95_CI_hi_LCL	x_adj_pval_LCL	AR_outside_dEx_CI.x	dEx_vs_AR_pval.x	dEx_vs_AR_pval_adj.x	dEx_sig_diff_AR_t_test.x	off_diag.x	Num_samples_fib	AR_fib	AR_adj_fib	AR_pval_fib	AR_pval_adj_fib	sig_AR_fib	deltaEx_Fib	deltaEx_95_CI_lo_Fib	deltaEx_95_CI_hi_Fib	x_adj_pval_Fib	AR_outside_dEx_CI.y	dEx_vs_AR_pval.y	dEx_vs_AR_pval_adj.y	dEx_sig_diff_AR_t_test.y	off_diag.y	gene_name.84	Balaton.consensus.calls	Carrel_hybrids	Cotton_AR	Cotton_95ci_lo	Cotton_Esc_myCall	Tuk_skew_padj	Tuk_SC_inf_samples	Tuk_SC_pct_sig	Tuk_AR	Tuk_myCall	num_inf_samples	pct_sig_samples	Garieri_AR	Garieri_myCall	Sauteraud_AR	Sauteraud_AR_p.adj	Sauteraud_myCall	Avg_AR	num_studies_XCI_calls	num_studies_Esc	num_studies_Subject	Final_XCI_Call	Diff_from_Balaton
RPS4X	12	0.690572376390912	0.633038008713722	1.0259172798983e-09	1.47732088305355e-08	Y	0.60432214314498	0.498080851830603	0.710563434459357	3.77035784905587e-27	N	0.440657062364613	0.528089019182989	N	N	5	0.628913344954198	0.490367712537801	0.000418991750659342	0.00646444415302985	Y	0.428965131903594	0.302897551877697	0.55503271192949	1.93612795923287e-09	N	0.322021775448388	0.40337464503535	N	N	RPS4X	Mostly E	1	0.5967	0.505202305262798	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.617896161641313	2.52215217142568e-32	Escape	0.607298080820657	2	2	0	Escape	FALSE
RPS6KA3	5	0.174072151307929	0.0404881605634652	0.0900299822422621	0.150642783578805	N	0.023512255831939	-0.00785245745442866	0.0548769691183067	0.256258887164955	N	0.533711529097776	0.61519420529591	N	N	5	0.208762667103543	0.0230044836073488	0.0495360077603723	0.133249765605154	N	0.0456436694678621	-0.0148244668152009	0.106111805750925	0.334295065897815	N	0.102935532674642	0.186581035975256	N	N	RPS6KA3	S	0	0.0335270833333333	0.00668255616951859	Subject	NA	NA	NA	NA	NA	4	0	0.00763304753178179	Subject	0.0153334719547047	0.210478009362014	Subject	0.0188312009399399	3	0	3	Subject	FALSE
RPS6KA6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RPS6KA6	S	0	0.0638483870967742	0.0177877684108828	Subject	NA	NA	NA	NA	NA	4	0	0	Subject	NA	NA	NA	0.0319241935483871	2	0	2	Subject	FALSE
RRAGB	3	0.265674649306363	0.0649145658092818	0.147055272634603	0.184138776168546	N	-0.0340984874126401	-0.0779616448142945	0.00976466998901439	0.237172199248495	Y	0.164575560238619	0.248509095960314	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RRAGB	Mostly S	0	0.0109333333333333	0.000862150275828233	Subject	NA	NA	NA	NA	NA	2	0	0.000944279967739159	Subject	NA	NA	NA	0.00593880665053625	2	0	2	Subject	FALSE
RTL5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RGAG4	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
RTL8A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM127B	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
RTL8B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM127C	No call	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	No call	FALSE
RTL8C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM127A	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
SASH3	5	0.186175198577963	0	NA	NA	N	0.0527495694386643	0.0194122777699238	0.0860868611074047	0.0095767812598527	Y	0	0	Y	Y	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SASH3	S	0.11	0.03151	0.0106665997846093	Subject	1	1	0	0	Subject	NA	NA	NA	NA	0.0246824175263867	0.000218801132879006	Escape	0.0187308058421289	3	1	2	Subject	FALSE
SAT1	4	0.234947795778968	0.108262842171212	0.0467942708356427	0.116178879316078	N	-0.058226154382114	-0.137379550594743	0.0209272418305154	0.26093118236296	Y	0.0335251304365343	0.0955149942625789	Y	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SAT1	S	0.11	NA	NA	NA	NA	NA	NA	NA	NA	2	0	0.0063780807535857	Subject	0.0253377003433624	0.0639414936978165	Subject	0.0158578905484741	2	0	2	Subject	FALSE
SCML1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SCML1	S	0	0.0428538461538461	-0.0147039218318486	Subject	NA	NA	NA	NA	NA	2	0	0.0028670158888574	Subject	NA	NA	NA	0.0228604310213518	2	0	2	Subject	FALSE
SCML2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SCML2	Mostly S	0	0.224738888888889	0.17448086678468	Escape	NA	NA	NA	NA	NA	4	0	0.00206041302890081	Subject	NA	NA	NA	0.113399650958895	2	1	1	Escape	TRUE
SEPTIN6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SEPT6	Mostly S	0	0.203396610169492	0.141599653293061	Escape	NA	NA	NA	NA	NA	3	0	0.000866181055725557	Subject	0.222679534661054	2.37834495062713e-12	Escape	0.142314108628757	3	2	1	Escape	TRUE
SH3BGRL	8	0.154493940597479	0.0136539384703783	0.0593179202158198	0.133465320485595	N	-0.0286057704296652	-0.05924457790409	0.00203303704475958	0.152016205432903	Y	0.00090355940920694	0.00718091951527621	Y	N	3	0.243349521071717	0.0286898706498693	0.0950440027629502	0.180083373656116	N	-0.0544524037736854	-0.158003293940168	0.049098486392797	0.560553086320279	N	0.0298358176175146	0.0782776236657619	Y	N	SH3BGRL	Mostly S	0.89	0.0831918918918919	0.0208065066848171	Subject	NA	NA	NA	NA	NA	2	0	0.0020559846866024	Subject	0.070544481197153	0.00075453650143289	Escape	0.0519307859252158	3	1	2	Subject	FALSE
SH3KBP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SH3KBP1	Mostly S	0.44	0.049945	0.0262587731189789	Subject	NA	NA	NA	NA	NA	4	0	0.0168040030424269	Subject	0.0292722819201938	0.237817883009237	Subject	0.0320070949875402	3	0	3	Subject	FALSE
SLC10A3	3	0.25359477124183	0.0376798694555707	0.0967217443461006	0.150642783578805	N	-0.00160466421009972	-0.0449071763289233	0.0416978479087239	0.961096505253096	N	0.181923038168944	0.26670270644185	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC10A3	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
SLC16A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC16A2	Mostly S	0	0.121242857142857	-0.00155732227069255	Subject	NA	NA	NA	NA	NA	2	0	0.00785059726385695	Subject	NA	NA	NA	0.0645467272033571	2	0	2	Subject	FALSE
SLC25A14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC25A14	S	0	0.0315923076923077	0.0123234118007663	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0315923076923077	1	0	1	Subject	FALSE
SLC25A43	6	0.155586640431306	0.044744198362092	0.0585922939598049	0.133465320485595	N	-0.020022999313698	-0.0620779447793181	0.0220319461519221	0.497821762426489	Y	0.0409154313580239	0.105379529229713	N	N	5	0.162951217933272	0.000700280014220672	0.186950483150029	0.211324865405187	N	0.0338137747391784	-0.0044258110413498	0.0720533605197066	0.236101302834347	N	1.19653207501585e-06	1.18656097439071e-05	Y	N	SLC25A43	Mostly S	0.33	0.0250521739130435	0.0076725315035304	Subject	NA	NA	NA	NA	NA	3	0	0.00285432827445146	Subject	0.0232986139383941	0.0193763788328715	Subject	0.017068372041963	3	0	3	Subject	FALSE
SLC25A5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.183992950021761	0	NA	NA	N	0.0205684803459743	-0.0832146110673406	0.124351571759289	0.870947578570402	N	0	0	Y	N	SLC25A5	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00636273840015574	0.424039206624282	Subject	0.00636273840015574	1	0	1	Subject	FALSE
SLC25A53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC25A53	Mostly S	0	0.00594137931034483	-0.000871753816983711	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00594137931034483	1	0	1	Subject	FALSE
SLC25A6	8	0.856642807617999	0.821591432138613	5.92555289611566e-08	7.11066347533879e-07	Y	1.0206136268766	0.71397527934546	1.32725197440773	3.44519056441795e-25	N	0.00124032781360632	0.00891854761212166	Y	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC25A6	PAR	1	NA	NA	NA	0	3	1	0.868077545731561	Escape	NA	NA	NA	NA	0.846954674077273	5.77382520930252e-48	Escape	0.857516109904417	2	2	0	Escape	FALSE
SLC35A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC35A2	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
SLC38A5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC38A5	S	0.11	0.09052	0.0187331062502354	Subject	NA	NA	NA	NA	NA	2	0	0	Subject	0.0127295997870552	0.546989279344366	Subject	0.0344165332623517	3	0	3	Subject	FALSE
SLC6A8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC6A8	No call	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	No call	FALSE
SLC9A6	3	0.278066613850928	0.0839152731756625	0.114024596040681	0.15941302747435	N	-0.0358176635970498	-0.0692331632131047	-0.00240216398099487	0.0959916972441016	Y	0.133894092601893	0.210604249821728	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC9A6	S	0	0.0985785714285714	-0.00153182952649726	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0203813644979808	0.0703678987416791	Subject	0.0594799679632761	2	0	2	Subject	FALSE
SLC9A7	4	0.157830846486097	0.0294189494527215	0.139490254657179	0.182605424278488	N	-0.0102692674825763	-0.0572849210769234	0.0367463861117708	0.781078781404536	N	0.173351892568306	0.258144646429525	N	N	3	0.168591753839626	0	NA	NA	N	0.00398787826274867	-0.0890675155484899	0.0970432720739873	0.966989015908705	N	0	0	Y	N	SLC9A7	S	0.11	0.0151416666666667	0.00428626025873684	Subject	NA	NA	NA	NA	NA	5	0	0.0105349205497521	Subject	0.0256451400792129	0.0962516962096358	Subject	0.0171072424318772	3	0	3	Subject	FALSE
SMARCA1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMARCA1	Mostly S	0	0.109064285714286	0.0175411215056045	Escape	NA	NA	NA	NA	NA	4	0	0.000971926307576254	Subject	NA	NA	NA	0.055018106010931	2	1	1	Subject	FALSE
SMC1A	9	0.459872701096595	0.381158370174425	0.00027803129673146	0.00178711190744418	Y	0.57976841606278	0.47712789691331	0.68240893521225	8.11600975886427e-30	Y	0.0205200030236627	0.075894571310479	Y	Y	4	0.646649551709758	0.535863213673708	0.00142920705686586	0.0154354362141513	Y	0.42649844784672	0.281762167676124	0.571234728017317	8.81754338104198e-08	N	0.162224436447748	0.244363391611165	N	N	SMC1A	Mostly E	0.78	0.300225	0.178603789450325	Escape	NA	NA	NA	NA	NA	2	1	0.447392683356062	Escape	0.531873215265072	6.37547690674502e-18	Escape	0.426496966207045	3	3	0	Escape	FALSE
SMIM10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMIM10	Mostly S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
SMS	3	0.14851806132246	0.0476190476190477	0.211324865405187	0.211324865405187	N	-0.0456531905590422	-0.0712498088960484	-0.0200565722220359	0.00325086145982769	Y	0.189239170285683	0.270970755127213	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SMS	S	0	0.0186923076923077	-0.0100864688201472	Subject	NA	NA	NA	NA	NA	5	0.2	0.0329608784761246	Subject	0.0273427911117612	0.197138416684172	Subject	0.0263319924267312	3	0	3	Subject	FALSE
SNX12	5	0.201060818082509	0.0356198087953484	0.0731664099130746	0.146332819826149	N	-0.0203246708575153	-0.0495664816076319	0.00891713989260137	0.289692464472256	Y	0.0475275130517244	0.108737188951672	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SNX12	S	0	NA	NA	NA	1	1	0	0.0232558139534884	Subject	4	0	0.00576894857381233	Subject	0.0151156833042626	0.034855630710024	Subject	0.0147134819438544	3	0	3	Subject	FALSE
SOWAHD	6	0.254808068824475	0.130966719709924	0.0270133243644632	0.0810399730933898	N	0.0918697961168052	0.000932939001002248	0.182806653232608	0.114579463063599	N	0.487907330824697	0.571116332980847	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SOWAHD	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	No call	TRUE
SPIN2B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIN2B	Mostly S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	No call	TRUE
SPIN3	4	0.347483766233766	0.197150393626637	0.0185469307090296	0.0606990459568243	N	0.0120826424034506	-0.040565006700192	0.0647302915070932	0.76777844307382	Y	0.0434927505611763	0.105379529229713	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIN3	Mostly S	0	0.0129411764705882	-0.00107794289101007	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0129411764705882	1	0	1	Subject	FALSE
SPIN4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SPIN4	Mostly S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	No call	TRUE
SRPX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SRPX	S	0	0.146603225806452	0.0942169614559276	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.146603225806452	1	1	0	Escape	TRUE
SRPX2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SRPX2	VE	0.56	NA	NA	NA	NA	NA	NA	NA	NA	5	0	0.00189301811754174	Subject	NA	NA	NA	0.00189301811754174	1	0	1	Subject	TRUE
SSR4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SSR4	S	0	NA	NA	NA	NA	NA	NA	NA	NA	4	0	0.00230842933530301	Subject	NA	NA	NA	0.00230842933530301	1	0	1	Subject	FALSE
STAG2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	STAG2	Mostly S	0	0.0141525	-0.00454842211629532	Subject	NA	NA	NA	NA	NA	5	0	0.00811219588888599	Subject	NA	NA	NA	0.011132347944443	2	0	2	Subject	FALSE
STARD8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	STARD8	S	0.11	0.0279434782608696	0.00347992317138126	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0279434782608696	1	0	1	Subject	FALSE
STEEP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CXorf56	Mostly S	0.22	0.004644	-0.00189480675793374	Subject	NA	NA	NA	NA	NA	3	0	0.0169910266721863	Subject	0.114000190351277	0.127168742111366	Subject	0.0452117390078211	3	0	3	Subject	FALSE
STK26	7	0.233406928638448	0.138138520923058	0.00422051037715454	0.019604951429363	Y	-0.0334107786819976	-0.0665070936585739	-0.000314463705421243	0.117785208795639	Y	0.0030516332705991	0.0184318649544186	Y	Y	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	STK26	Mostly S	0	0.018405	0.00249319243715777	Subject	NA	NA	NA	NA	NA	3	1	0.263104259118827	Escape	0.10275478509525	7.85484717515913e-06	Escape	0.128088014738026	3	2	1	Escape	TRUE
STS	13	0.627901051749358	0.593035492698521	1.02126093678021e-06	8.6506808762559e-06	Y	0.782632522072713	0.564190614807399	1.00107442933803	4.18492915885903e-19	N	0.0188369402434548	0.073205945714107	Y	N	7	0.624679464994682	0.489877489221504	0.000170019230717376	0.00306034615291277	Y	0.765955676165179	0.51364728921639	1.01826406311397	4.33594085279825e-10	Y	0.00630629585043055	0.0250149735400412	Y	Y	STS	E	1	0.464063414634146	0.400562045522362	Escape	NA	NA	NA	NA	NA	4	0.75	0.24168153545426	Escape	0.570377624865005	5.81078417033191e-24	Escape	0.425374191651137	3	3	0	Escape	FALSE
SUV39H1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SUV39H1	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.017230711862388	0.35824652368885	Subject	0.017230711862388	1	0	1	Subject	FALSE
SYAP1	5	0.483662562707916	0.42939542881303	0.00740674758126146	0.0296269903250458	Y	0.0954446642363534	0.0540373126305224	0.136852015842184	8.55707998045342e-05	Y	0.0331781711244789	0.0955149942625789	Y	Y	4	0.577057139720183	0.475832464438052	0.00385106514717811	0.0259946897434522	Y	0.465799631422243	0.423443246247333	0.508156016597153	3.34925829126083e-40	N	0.901090003899444	0.916493251829349	N	N	SYAP1	E	1	0.270327027027027	0.238308583607261	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.236415509391346	0.000118512830403833	Escape	0.253371268209187	2	2	0	Escape	FALSE
SYTL4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SYTL4	Mostly S	0.78	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0.00211650197141222	Subject	NA	NA	NA	0.00211650197141222	1	0	1	Subject	FALSE
TAB3	4	0.156169718421557	0.0776688354527984	0.160598898043313	0.195985095917263	N	-0.0131966521497036	-0.042292009805935	0.0158987055065277	0.524455873558232	Y	0.259578088888151	0.349966887697418	N	N	4	0.187959607077254	0.0317403039348334	0.0928521281864492	0.180083373656116	N	-0.0508065786683258	-0.0976112750877128	-0.00400188224893883	0.123688118035873	Y	0.0211343025306906	0.0628745500288045	Y	N	TAB3	S	0.22	0.0251	0.00801195601357337	Subject	NA	NA	NA	NA	NA	3	0	0	Subject	0.030711478194017	0.0883251560078211	Subject	0.0186038260646723	3	0	3	Subject	FALSE
TAF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TAF1	S	0	0.0157272727272727	-0.00498524278492364	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0201227226899758	0.241078586349814	Subject	0.0179249977086243	2	0	2	Subject	FALSE
TAF9B	3	0.104438864019604	0.0096134981361585	0.211324865405187	0.211324865405187	N	-0.018682572216724	-0.0569832264939179	0.0196180820604699	0.485149345703256	N	0.0986438500047263	0.177324063698972	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TAF9B	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0238649255121764	0.367520512521026	Subject	0.0238649255121764	1	0	1	Subject	FALSE
TASL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CXorf21	VE	NA	0.277769696969697	0.213244065550828	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.307048310604072	3.32567450434301e-14	Escape	0.292409003786885	2	2	0	Escape	FALSE
TAZ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TAZ	S	0	NA	NA	NA	1	1	0	0	Subject	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	Subject	FALSE
TBC1D25	4	0.143998150019317	0.0145991385175453	0.090924511194138	0.150642783578805	N	-0.0232409325642131	-0.0587837654255595	0.0123019002971332	0.324399947792964	Y	0.0206487248318729	0.075894571310479	Y	N	3	0.279641832704705	0.0747101251140314	0.0720165653954541	0.159980093479517	N	-0.00487741919445753	-0.0436383238651364	0.0338834854762214	0.917530977169749	Y	0.130107409586315	0.221182596296735	N	N	TBC1D25	S	0	0.06791	-0.000471722691251036	Subject	1	1	0	0	Subject	3	0	0.00565942251375029	Subject	0.0215328418662061	0.0407108222890983	Subject	0.0237755660949891	4	0	4	Subject	FALSE
TBC1D8B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.320637695637696	0.138706766189188	0.0325529739859546	0.106537005772215	N	-0.117629429508692	-0.17585153385479	-0.0594073251625933	0.000982548134425314	Y	0.0204555666408439	0.062415703340011	Y	Y	TBC1D8B	S	0	0.100582608695652	0.0334655838001624	Escape	NA	NA	NA	NA	NA	4	0	0.00289225162903683	Subject	NA	NA	NA	0.0517374301623445	2	1	1	Subject	FALSE
TBL1X	9	0.177805048696866	0.0359549936080339	0.0286415728903064	0.0841711529837575	N	-0.0834067862139799	-0.141051648527789	-0.0257619239001704	0.0186668755031931	Y	7.87117130440859e-05	0.000914266820742844	Y	Y	4	0.175385208126503	0.00099601593625506	0.195501109477885	0.211324865405187	N	-0.0453857628049743	-0.0872910146233733	-0.00348051098657536	0.123688118035873	Y	2.18025301455961e-05	0.000185321506237567	Y	N	TBL1X	Discordant	0.78	0.0440054545454545	0.0116466917361515	Subject	1	1	0	0	Subject	5	0	0.0058205336079912	Subject	0.0382687497939356	0.0586083628759768	Subject	0.0220236844868453	4	0	4	Subject	TRUE
TCEAL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TCEAL1	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
TCEAL3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TCEAL3	No call	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00454098289897113	0.988893464552484	Subject	0.00454098289897113	1	0	1	Subject	TRUE
TCEAL4	5	0.167411350229062	0.0160900581419324	0.186950483150029	0.207083612104648	N	-0.043202983581307	-0.0832969229310293	-0.00310904423158463	0.0948073623187548	Y	0.021109748311524	0.075894571310479	Y	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TCEAL4	S	0.22	0.0116571428571429	-0.00327092788223937	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0163955735377446	0.0734676004397799	Subject	0.0140263581974437	2	0	2	Subject	FALSE
TCEAL7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TCEAL7	S	0.11	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0.00973937962727223	Subject	NA	NA	NA	0.00973937962727223	1	0	1	Subject	FALSE
TCEAL8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TCEAL8	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
